Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17
-122.544,-44.168,-199.521,48.134,-176.635,66.019,45.253,11.978,-80.782,5.224,203.26,-132.098,-166.667,17.112,-25.344,-222.521,96.96,-100.56
-117.251,-17.265,-200.713,35.667,-168.136,88.999,46.255,31.012,-83.901,13.605,192.353,-51.643,-153.17,17.104,-59.321,-252.472,98.386,-177.626
-121.907,-20.572,-199.717,29.541,-160.262,53.511,41.523,32.43,-90.08,8.089,203.495,-60.427,-157.836,24.826,-33.181,-212.569,100.425,-88.553
-149.791,7.072,-199.52,103.453,-175.807,49.719,23.111,12.509,-88.41,-8.983,226.24,-173.353,-159.562,24.052,-92.87,-183.705,89.069,-142.549
-140.091,-25.337,-198.239,106.287,-163.095,50.409,49.066,45.536,-89.155,24.905,209.155,-120.918,-163.322,21.351,-42.669,-221.849,98.178,-103.811
-137.73,2.976,-199.261,24.144,-180.825,61.894,46.676,22.744,-80.98,-64.818,197.011,-68.452,-158.592,32.471,-72.229,-195.891,94.705,-110.217
-132.995,-50.582,-197.917,34.257,-147.21,71.299,29.463,31.465,-86.004,-24.392,173.95,-178.585,-159.928,33.755,-30.076,-199.024,96.92,-120.227
-116.012,-47.657,-200.213,97.458,-175.186,83.551,39.69,19.725,-88.233,32.103,211.468,-75.337,-156.466,19.149,-45.745,-179.61,95.479,-153.088
-118.868,-51.264,-197.973,94.588,-129.744,73.135,44.526,0.202,-85.177,33.602,204.069,-44.484,-157.93,27.041,-1.281,-151.06,83.77,-139.197
-138.55,-52.941,-200.481,79.591,-166.385,79.45,30.737,37.543,-89.409,-12.605,194.086,-139.164,-179.119,29.959,-87.154,-215.805,97.138,-68.412
-123.271,-86.902,-200.37,28.583,-191.647,79.599,45.573,14.323,-88.183,18.801,207.572,-58.693,-175.244,22.015,-18.458,-244.51,80.766,-138.12
-136.264,-45.895,-199.939,29.81,-154.443,77.325,40.144,40.539,-77.453,-8.963,190.435,-145.357,-159.681,21.057,-84.403,-208.654,89.263,-157.881
-124.624,-42.458,-200.213,46.173,-150.566,58.225,42.377,-11.547,-80.481,-11.655,186.292,-146.269,-147.81,43.934,-56.975,-221.998,89.26,-157.913
-133.761,-30.155,-200.672,134.917,-166.043,79.706,44.89,1.038,-80.868,-31.699,215.341,-99.254,-151.946,32.002,-45.926,-214.268,82.794,-145.651
-135.372,-50.318,-199.637,72.825,-134.176,53.593,44.622,25.601,-85.925,-43.657,199.414,-117.157,-156.248,28.392,-16.004,-208.579,90.252,-135.344
-145.519,-10.344,-199.796,95.814,-169.36,89.575,43.623,7.244,-83.812,-27.101,209.089,-30.33,-181.472,34.977,-79.831,-175.315,88.166,-158.387
-117.679,11.958,-200.734,33.795,-160.267,61.049,55.069,7.107,-80.223,85.914,198.285,-74.327,-167.029,28.41,-53.641,-206.786,90.748,-100.067
-130.113,-15.491,-198.833,30.841,-178.024,74.41,35.363,22.798,-89.418,8.144,194.019,-78.381,-158.78,31.016,-11.042,-207.01,85.806,-116.222
-147.356,-19.287,-199.427,44.75,-177.543,55.263,33.205,5.307,-82.234,0.235,190.457,-149.395,-152.757,29.467,1.907,-213.465,93.834,-100.255
-131.231,-27.35,-199.611,54.009,-162.635,48.196,46.207,26.168,-81.136,20.754,188.998,-132.248,-174.865,26.518,19.872,-207.123,83.612,-122.891
-95.184,-47.717,-200.05,51.556,-130.06,79.058,39.57,-14.272,-85.455,21.335,187.03,-76.295,-163.901,22.518,-6.132,-179.748,95.241,-121.172
-152.4,-6.291,-199.813,68.515,-150.945,71.576,36.543,53.187,-81.177,18.993,175.365,-126.773,-164.59,21.881,-73.918,-178.063,97.248,-82.662
-136.934,-65.217,-199.646,58.396,-158.733,56.68,44.636,6.238,-85.982,19.436,190.063,-63.059,-163.092,20.752,-81.64,-211.832,97.167,-78.506
-130.118,54.682,-199.144,73.679,-202.698,85.902,21.079,28.484,-80.529,-9.988,188.407,-7.46,-156.867,30.654,-0.614,-201.219,83.372,-63.666
-127.215,4.816,-199.008,14.944,-150.059,90.253,63.356,42.806,-88.451,-37.43,193.786,-80.057,-178.079,43.629,-64.15,-224.336,93.125,-141.598
-130.254,-43.76,-199.997,65.816,-162.837,63.419,33.06,9.618,-74.288,-8.255,203.879,-47.195,-141.17,17.876,-28.621,-209.896,91.833,-130.366
-135.425,33.331,-200.243,58.903,-136.949,65.551,42.298,23.912,-87.021,-8.659,205.415,-103.02,-161.389,15.205,-49.384,-201.713,82.886,-137.881
-139.317,-27.961,-199.166,3.798,-135.971,87.355,46.377,9.751,-79.647,28.818,199.33,-89.049,-174.134,26.478,-55.004,-193.228,95.718,-98.287
-127.063,-16.913,-198.108,109.908,-170.55,87.92,39.996,-3.468,-81.675,14.74,200.281,-80.85,-138.002,20.95,-15.801,-205.792,90.642,-108.963
-137.843,-42.328,-199.192,-26.62,-137.462,76.492,26.785,7.52,-82.427,-1.94,204.688,-20.762,-171.786,16.999,-57.81,-164.191,89.8,-76.652
-107.009,-24.036,-199.218,160.694,-168.811,98.0,16.332,7.269,-91.579,-22.465,210.885,-105.819,-178.379,30.732,-65.8,-171.71,77.701,-149.311
-119.759,-9.096,-199.108,70.519,-162.026,76.373,47.627,-0.44,-88.83,-7.493,195.107,-73.176,-174.663,17.369,-9.466,-242.994,102.308,-119.007
-140.921,-44.458,-200.319,128.068,-173.865,51.382,34.244,35.959,-83.197,-16.293,200.223,-91.054,-176.094,21.236,1.382,-209.801,92.058,-100.092
-121.04,-54.95,-201.276,82.668,-141.967,87.132,44.294,-3.05,-89.354,21.032,212.126,-52.607,-148.826,18.555,-51.219,-151.718,87.286,-71.877
-101.319,12.741,-199.336,18.115,-136.831,67.524,48.456,21.794,-83.814,27.755,208.076,-108.548,-169.543,24.604,-24.944,-164.279,99.856,-99.58
-118.173,-1.396,-199.088,62.883,-175.274,70.911,47.679,21.574,-80.758,25.421,198.993,-132.531,-167.963,14.809,-21.885,-213.392,94.178,-160.88
-137.273,-6.268,-199.066,80.729,-154.961,79.671,57.573,22.668,-82.977,34.595,187.322,-20.254,-164.938,19.949,-89.036,-209.983,95.543,-111.797
-145.881,-30.583,-199.038,101.199,-175.487,68.179,46.803,-8.776,-93.239,-16.474,193.945,-40.585,-186.699,34.202,-115.707,-223.311,87.084,-112.455
-118.221,-44.778,-198.102,48.487,-146.44,102.76,36.189,2.476,-72.849,-47.722,190.996,-164.654,-147.747,21.645,39.24,-216.714,107.37,-113.743
-119.162,-21.781,-198.156,67.849,-162.921,53.694,44.94,21.189,-75.363,-41.458,190.823,-61.74,-169.132,20.523,-56.792,-239.669,95.282,-81.305
-135.103,-67.286,-200.069,63.934,-169.586,75.899,36.635,35.767,-82.357,60.861,191.21,-7.516,-167.815,30.793,-20.795,-288.949,90.06,-148.265
-127.438,-45.743,-198.678,14.392,-136.887,48.446,43.396,9.959,-78.839,-37.905,204.984,-60.207,-172.295,29.178,7.002,-177.419,91.19,-135.565
-148.429,-57.329,-199.189,-0.062,-169.082,62.569,48.117,16.567,-84.596,-9.479,202.044,-74.567,-177.167,22.047,15.169,-200.727,97.895,-158.69
-158.035,-26.47,-199.088,40.003,-140.93,93.532,27.423,-7.571,-78.709,-33.618,212.507,-131.958,-178.175,39.234,0.919,-205.996,90.52,-122.967
-132.499,-51.634,-200.519,91.247,-139.422,55.937,57.192,-1.974,-84.529,9.089,173.113,-97.41,-156.499,19.999,-5.508,-236.605,86.621,-88.01
-152.943,-0.475,-199.448,87.596,-165.093,96.326,61.541,6.649,-94.879,-6.153,192.561,-90.05,-184.627,27.068,-45.096,-217.443,104.186,-72.215
-133.165,0.744,-199.903,64.726,-165.463,43.545,48.811,-6.176,-88.1,26.481,194.409,-135.572,-165.728,24.588,-58.152,-219.267,86.075,-139.739
-124.168,-7.27,-200.183,41.984,-156.132,64.164,42.124,8.871,-86.309,76.91,184.373,-135.508,-185.375,34.176,-20.138,-166.498,91.843,-105.175
-132.455,-33.915,-198.371,65.686,-120.409,88.262,52.791,13.025,-90.642,-43.849,185.466,-111.519,-160.064,30.292,-10.749,-202.259,93.322,-147.973
-141.701,4.264,-200.026,72.544,-186.321,57.244,34.244,24.966,-85.539,-15.428,190.446,-64.853,-153.902,38.2,-65.936,-148.644,90.373,-89.577
-125.766,-14.324,-198.747,16.346,-140.841,71.231,31.31,-7.143,-75.201,-78.63,201.862,-38.972,-170.51,39.599,-76.158,-201.023,100.926,-81.775
-137.314,24.65,-201.289,96.131,-151.373,73.0,29.155,13.445,-81.645,-54.728,193.766,-56.797,-168.724,17.121,42.189,-164.435,102.502,-86.961
-136.483,-64.893,-199.709,63.588,-146.77,57.707,28.078,32.431,-80.785,-24.466,191.789,-64.014,-176.402,22.185,-30.983,-172.665,89.966,-140.829
-145.611,6.218,-199.291,95.159,-183.67,70.528,35.757,23.935,-84.896,51.44,213.066,-74.188,-163.898,41.624,-44.127,-202.003,93.435,-145.443
-138.362,-5.244,-198.878,105.074,-172.458,79.412,50.529,0.384,-86.802,-75.709,196.42,-101.773,-160.756,24.347,-34.216,-198.555,79.554,-91.199
-100.671,-70.814,-199.538,40.859,-153.368,92.372,51.612,14.749,-85.297,-14.256,190.4,-85.248,-167.259,24.336,-3.44,-148.719,95.015,-176.487
-122.007,-18.475,-198.046,12.279,-143.331,68.772,32.24,-12.712,-92.085,0.991,192.409,-135.531,-157.922,23.244,-22.294,-171.548,86.018,-81.333
-131.905,-77.217,-199.524,-3.316,-138.389,78.706,50.852,16.801,-85.547,-12.507,191.586,-40.422,-173.046,31.151,40.473,-181.972,93.523,-113.253
-128.593,-4.377,-199.596,116.617,-155.112,91.664,35.284,23.727,-80.746,-30.213,196.166,-111.568,-160.641,16.513,-35.4,-223.01,101.839,-123.944
-118.018,-37.086,-200.43,45.624,-173.328,87.243,55.629,18.09,-86.292,2.09,189.845,-63.118,-157.714,23.602,-56.348,-213.258,94.657,-123.144
-144.91,-9.878,-200.378,20.212,-173.273,77.736,25.384,45.092,-87.232,-2.325,185.18,-103.178,-138.421,19.536,26.907,-210.605,91.131,-105.908
-132.463,-16.572,-199.183,79.312,-141.749,88.435,49.227,1.929,-76.012,-53.141,195.838,-124.981,-179.882,34.321,-34.623,-147.835,95.374,-81.335
-155.347,49.628,-199.419,68.572,-149.865,83.008,44.585,13.695,-81.081,-2.814,200.846,-35.501,-176.787,32.936,2.858,-186.912,98.75,-100.91
-148.375,16.257,-199.072,95.422,-140.028,62.087,33.085,15.624,-92.772,-0.508,200.897,-145.2,-139.865,21.061,-2.892,-157.307,97.589,-127.947
-133.596,-18.432,-200.008,47.149,-152.088,69.695,43.413,-4.787,-80.183,-20.464,192.418,-125.134,-156.094,19.242,-0.793,-138.615,94.467,-134.969
-142.497,-58.564,-198.515,100.471,-114.498,92.691,39.121,5.723,-94.88,51.175,194.222,-78.753,-173.238,14.966,-25.549,-175.781,93.797,-104.706
-126.23,-50.7,-201.126,113.505,-106.559,73.344,45.918,51.652,-95.603,-49.647,197.436,-84.86,-172.155,30.404,-76.289,-216.752,93.436,-145.56
-145.657,-48.83,-200.194,121.439,-161.531,75.809,52.198,-5.768,-84.018,-16.096,190.734,-60.915,-160.539,34.957,2.537,-172.52,89.196,-128.763
-126.694,8.371,-199.478,53.13,-177.721,71.6,33.282,13.666,-86.994,-9.289,213.602,-74.586,-167.485,21.483,-11.029,-238.817,92.52,-156.924
-131.004,-22.567,-199.965,19.911,-166.191,82.111,45.56,14.783,-78.623,-23.068,196.925,-57.556,-148.576,25.601,-95.206,-176.687,92.813,-109.4
-134.332,14.325,-199.135,74.397,-155.038,55.642,54.622,18.002,-89.804,40.597,183.24,-141.625,-151.355,22.468,-29.939,-200.571,88.433,-160.869
-128.195,-35.025,-198.037,63.278,-170.399,52.841,55.191,28.063,-87.883,-99.031,196.149,-72.816,-182.308,28.161,-45.002,-223.075,87.161,-102.497
-137.999,-6.125,-200.946,57.708,-141.73,67.845,41.734,-3.968,-82.11,-23.088,180.388,-98.168,-175.859,22.2,-82.487,-212.163,102.704,-93.209
-132.631,-30.775,-200.363,-0.748,-164.099,85.445,44.442,-7.169,-81.743,54.069,182.31,-72.573,-162.097,37.741,22.338,-173.87,92.345,-157.454
-137.976,-20.829,-198.619,77.606,-149.624,80.692,48.244,3.601,-86.787,-30.975,185.304,-121.503,-144.677,24.2,-88.666,-202.532,93.121,-123.248
-127.614,-47.436,-199.866,53.297,-169.812,56.261,36.204,28.024,-82.17,-46.263,187.316,-96.874,-187.38,28.146,20.78,-213.863,90.604,-113.823
-127.038,-0.671,-200.315,101.548,-142.646,58.888,51.345,11.295,-85.049,16.314,194.913,-77.63,-164.573,21.929,-46.087,-213.591,95.345,-81.205
-115.301,-47.395,-199.558,-7.743,-158.221,73.682,49.015,42.955,-76.009,-6.352,191.123,-58.271,-162.925,10.849,8.726,-164.962,96.798,-79.38
-125.522,-10.477,-198.78,23.495,-120.536,79.463,30.734,31.283,-78.307,10.969,182.819,-61.603,-170.453,24.809,-38.334,-223.622,108.542,-121.276
-149.437,-2.466,-198.545,50.979,-163.193,92.499,36.858,12.111,-83.316,-10.465,193.052,-120.579,-156.04,27.197,30.095,-200.483,74.867,-114.901
-144.56,-36.678,-199.421,82.719,-123.673,82.693,44.532,15.222,-79.61,7.776,191.0,-138.871,-174.352,27.694,-23.5,-187.999,78.441,-89.014
-145.318,58.025,-198.404,116.177,-182.104,74.595,27.176,16.773,-87.091,19.249,200.089,-104.406,-162.526,27.016,-52.001,-153.844,90.053,-122.466
-115.604,24.349,-199.958,98.285,-146.553,35.435,26.047,-4.734,-86.892,0.761,182.674,-89.694,-178.012,10.013,-10.236,-184.716,79.96,-61.917
-150.402,-48.854,-197.944,-33.713,-140.244,67.083,42.816,8.466,-91.165,-9.456,180.735,-40.555,-152.203,26.545,14.413,-187.369,97.898,-137.636
-138.752,-7.559,-198.72,64.9,-124.692,64.412,48.607,24.938,-83.303,22.383,191.713,-87.338,-176.552,19.529,-32.077,-204.988,88.748,-124.918
-146.46,3.18,-199.828,14.329,-122.659,61.119,54.468,23.317,-86.606,-18.917,197.764,-87.119,-151.035,27.792,-44.28,-212.949,94.378,-123.815
-115.191,0.739,-199.769,62.693,-157.565,60.438,51.46,31.222,-72.868,-9.263,189.14,-90.416,-159.135,26.786,-29.943,-214.798,103.304,-145.592
-134.102,-33.605,-199.96,62.215,-152.295,59.707,31.735,4.842,-81.203,-58.527,204.018,-127.934,-169.785,41.265,-57.33,-224.497,97.194,-128.395
-149.163,-7.963,-198.572,68.902,-163.835,56.434,21.814,24.596,-85.394,-9.74,180.445,-173.138,-164.446,18.337,2.722,-212.589,102.08,-92.885
-128.098,-33.141,-199.101,35.204,-176.702,78.066,43.528,3.152,-93.84,67.275,180.622,-61.679,-167.118,29.714,-47.342,-171.992,90.229,-78.521
-127.133,-6.384,-200.478,30.363,-155.109,70.773,28.076,18.473,-86.926,22.479,210.365,-115.103,-148.216,18.996,19.104,-187.046,89.346,-109.605
-117.308,-52.977,-200.156,5.959,-165.826,75.247,42.855,-2.12,-81.942,36.127,201.847,-25.929,-151.689,25.021,-71.704,-153.129,90.728,-78.454
-133.268,-14.995,-197.935,96.966,-147.057,55.356,47.021,14.132,-92.043,9.704,189.128,-91.921,-172.816,33.755,-47.408,-206.836,93.571,-121.99
-144.001,-14.695,-198.854,34.251,-143.257,79.632,62.475,20.584,-82.673,52.626,213.984,-34.491,-164.181,21.836,-22.318,-213.666,94.86,-101.999
-137.772,-16.861,-198.573,21.146,-143.46,77.085,39.065,-5.966,-72.157,-28.083,210.223,-34.454,-155.492,27.671,-17.372,-196.837,89.052,-130.221
-131.638,-67.46,-198.736,22.945,-151.647,82.517,50.435,5.65,-82.793,-6.641,185.976,-190.66,-162.099,12.328,-53.768,-210.293,83.888,-112.959
-138.72,-48.293,-199.705,13.388,-124.35,53.13,47.384,-0.571,-85.392,-16.835,189.92,-98.54,-177.543,25.786,-87.598,-203.998,88.965,-91.213
-119.381,-6.761,-199.971,75.959,-173.583,66.751,49.338,11.272,-83.698,61.863,188.169,-122.186,-170.67,35.155,-5.435,-179.804,99.132,-172.06
-149.75,-16.602,-199.43,41.68,-131.244,86.587,27.738,23.175,-95.018,22.381,208.641,-99.777,-182.513,15.611,-118.501,-214.884,89.789,-135.126
-145.42,7.416,-199.362,32.736,-164.906,69.107,46.494,27.925,-82.847,0.153,197.011,-125.672,-170.791,22.057,43.251,-145.173,91.041,-103.728
-139.132,-47.286,-199.146,81.244,-193.942,77.628,43.415,32.001,-87.873,-35.737,209.455,-92.025,-163.671,23.977,-9.613,-200.164,98.256,-40.405
-128.823,-32.052,-199.149,22.075,-145.468,80.626,38.311,13.763,-82.218,16.235,203.783,-90.373,-155.474,29.607,-79.552,-174.583,93.119,-71.523
-121.541,2.126,-199.396,38.161,-185.726,77.196,56.337,33.402,-86.149,0.537,197.601,-45.46,-145.451,32.426,-17.33,-203.48,96.368,-71.056
-131.842,-9.182,-200.886,0.27,-180.007,84.734,24.201,30.481,-86.24,-14.644,200.744,-140.473,-159.377,35.325,-17.011,-196.04,94.486,-130.141
-124.379,-58.766,-198.543,78.675,-151.383,84.911,44.808,25.022,-87.291,-16.799,218.811,-82.04,-172.477,27.573,-2.422,-175.465,107.519,-80.809
-129.401,-27.854,-199.751,23.139,-140.658,85.417,55.16,10.243,-90.935,-31.932,187.54,-96.449,-160.166,31.669,-84.078,-213.858,92.028,-129.649
-123.773,-40.219,-199.221,9.599,-154.583,51.163,52.317,35.157,-86.174,-11.1,206.538,-93.576,-172.394,35.808,-59.809,-229.455,94.985,-94.439
-130.48,-19.814,-200.952,100.609,-142.482,59.311,45.928,3.018,-79.522,56.565,199.581,-71.453,-149.529,27.136,-34.125,-151.752,90.966,-130.641
-136.474,-40.012,-198.328,107.664,-160.092,69.437,40.41,5.91,-89.614,43.885,208.95,-92.837,-169.973,35.279,-19.4,-194.055,97.232,-119.476
-133.443,-56.0,-200.883,46.819,-132.666,49.878,46.384,14.161,-82.954,-2.419,196.36,-122.682,-171.936,37.483,-84.686,-198.06,91.041,-123.099
-134.906,42.033,-198.467,75.61,-155.631,61.52,35.636,-0.538,-85.031,-33.378,191.831,-89.053,-166.575,28.142,-16.923,-177.377,95.282,-89.927
-135.22,-26.104,-199.326,113.988,-175.531,70.072,36.718,41.74,-84.472,46.968,200.643,-57.744,-177.114,28.987,22.918,-241.433,90.534,-116.931
-121.112,-41.135,-197.805,-4.3,-155.145,99.899,58.358,31.023,-83.784,3.27,216.325,-55.897,-143.323,12.165,-80.724,-143.31,92.573,-168.623
-126.557,21.544,-198.349,37.732,-126.305,70.33,46.686,-4.169,-78.142,27.143,191.861,-192.968,-170.061,11.158,-15.961,-194.203,104.025,-144.883
-119.875,-6.382,-199.9,53.03,-138.849,74.874,35.111,27.962,-80.931,-11.241,202.239,-23.295,-181.984,40.355,-17.669,-204.617,88.276,-131.367
-136.531,-30.099,-199.407,102.599,-126.618,65.753,34.831,20.486,-79.309,24.033,206.837,-86.102,-169.743,27.698,-17.975,-209.973,86.827,-107.369
-127.94,-56.711,-198.585,-11.448,-184.095,64.316,27.666,-16.027,-74.975,1.068,194.894,-125.821,-176.618,31.719,-7.884,-211.329,91.438,-142.35
-132.274,21.654,-198.246,107.052,-146.062,77.105,34.59,31.783,-83.549,0.492,206.066,-64.219,-175.136,27.348,-86.838,-189.413,96.148,-159.659
-116.451,-47.044,-200.177,74.614,-159.402,105.481,51.151,31.988,-82.745,-47.226,199.855,-137.343,-184.786,33.024,-84.753,-231.779,101.216,-135.361
-158.071,-40.365,-197.056,133.598,-110.701,59.761,32.924,41.848,-89.731,-33.817,199.721,-139.786,-148.722,24.036,-90.366,-235.431,83.16,-127.694
-141.131,-11.759,-200.326,67.893,-174.943,61.233,64.654,-1.832,-83.551,5.965,182.3,-75.005,-151.273,28.163,-47.561,-173.399,89.691,-96.483
-134.012,38.942,-199.108,10.025,-148.682,71.081,48.154,25.685,-71.411,14.793,201.817,-116.365,-156.188,20.36,-1.711,-201.6,94.542,-114.008
-132.809,5.903,-199.327,154.459,-139.572,76.187,54.38,-14.816,-79.728,17.727,195.438,-86.58,-165.799,39.009,-58.588,-192.639,99.111,-112.242
-151.578,-57.037,-200.379,-59.38,-157.164,60.821,28.308,22.538,-89.16,-27.143,202.843,-91.947,-154.716,31.339,-7.801,-171.74,98.267,-132.1
-123.702,-11.336,-197.561,63.031,-125.937,74.301,45.048,31.773,-86.299,-52.129,186.449,-59.47,-151.876,20.891,-44.126,-248.447,89.845,-108.908
-127.082,-16.789,-199.824,24.202,-150.666,73.307,22.664,21.739,-81.093,1.627,195.374,-110.245,-157.997,31.662,22.083,-204.243,84.424,-192.667
-138.27,-20.646,-199.877,74.564,-158.23,104.733,57.023,20.759,-80.554,-32.677,210.963,-86.562,-157.985,29.895,-9.744,-210.745,87.603,-92.971
-137.693,12.544,-199.492,84.662,-169.789,64.722,48.21,37.586,-72.607,-5.295,207.423,-55.384,-182.904,19.516,-5.837,-204.857,92.002,-91.441
-108.573,-39.833,-198.553,47.436,-156.4,63.522,50.801,12.604,-82.453,-1.535,174.776,-112.947,-162.918,27.575,-99.707,-200.731,100.38,-38.922
-114.349,-35.724,-200.171,60.392,-183.512,90.457,48.535,6.367,-86.339,25.793,194.778,-141.089,-162.647,35.885,19.777,-180.23,104.283,-113.384
-145.816,-79.288,-199.5,40.862,-99.793,69.001,32.425,9.916,-83.727,-22.055,193.396,-107.061,-170.533,13.535,15.548,-247.334,92.59,-116.096
-152.712,-39.806,-199.107,104.78,-150.582,53.776,45.517,17.568,-85.593,-95.713,186.709,-72.493,-174.253,36.882,-26.912,-190.74,78.909,-104.836
-146.903,-38.509,-200.521,59.505,-108.363,91.451,29.244,14.21,-88.144,-40.194,186.722,-128.162,-173.827,26.497,-47.113,-212.38,104.861,-106.866
-127.943,-44.015,-199.972,101.637,-168.568,69.747,53.835,32.37,-81.808,-5.062,199.91,-97.019,-162.849,23.157,-93.176,-224.681,95.462,-108.65
-131.935,-31.414,-199.676,-16.085,-145.301,82.477,53.328,20.383,-85.427,18.296,185.702,-121.107,-155.064,25.769,-50.273,-142.208,90.123,-121.931
-130.055,-11.641,-198.914,12.635,-155.191,72.42,39.321,14.03,-85.24,-9.723,193.294,-111.932,-159.299,24.246,-20.269,-175.381,94.311,-165.148
-108.962,-23.175,-199.465,97.368,-137.396,43.409,34.847,15.147,-75.274,-7.544,216.225,-24.128,-166.353,24.042,-31.471,-212.75,90.168,-90.381
-109.906,-7.296,-200.381,75.029,-157.047,69.754,47.9,13.552,-93.587,-64.167,193.55,-72.376,-162.461,24.82,-47.393,-183.609,88.698,-99.335
-149.748,-43.786,-200.452,13.929,-162.104,52.064,63.009,-5.932,-86.313,-13.038,176.562,-118.021,-151.476,30.582,-18.902,-188.08,80.792,-108.496
-139.21,-19.078,-198.092,14.765,-166.711,105.75,44.804,-2.482,-86.715,-4.12,179.447,-118.268,-140.981,29.09,-49.782,-212.816,92.209,-137.995
-141.991,-9.093,-198.233,124.635,-155.033,61.622,47.264,20.852,-84.709,-25.183,204.335,-66.668,-170.617,25.615,-9.072,-255.724,97.342,-102.859
-157.095,-5.719,-199.527,47.646,-133.902,67.634,36.118,34.388,-85.324,-13.203,194.272,-146.679,-174.084,28.058,-6.091,-214.095,98.436,-118.608
-150.225,-42.898,-199.462,48.355,-146.867,84.158,39.223,-0.181,-87.947,-42.752,186.04,-79.597,-171.766,30.225,-63.234,-169.475,97.108,-113.799
-113.023,14.54,-199.971,65.524,-135.762,63.823,40.898,32.489,-89.206,-19.041,189.813,-44.552,-163.72,29.296,-8.421,-202.724,83.485,-133.65
-121.255,-14.073,-199.36,55.577,-169.765,59.388,43.053,15.214,-85.926,-36.785,177.857,-66.387,-156.197,22.253,-66.699,-230.563,88.814,-146.57
-138.832,-61.001,-199.971,2.754,-134.219,82.926,36.852,10.765,-90.734,10.015,196.883,-129.604,-155.063,29.962,-21.824,-226.897,87.345,-72.796
-121.846,-100.073,-198.611,34.375,-151.612,60.664,41.305,23.711,-75.976,-4.141,205.961,-30.198,-184.716,15.545,-2.56,-171.42,91.016,-109.652
-129.921,-1.792,-196.868,13.542,-174.547,88.839,39.206,-8.022,-85.003,6.554,205.506,-100.946,-183.984,29.447,4.648,-206.164,91.366,-132.722
-101.31,-15.717,-198.858,73.74,-159.701,61.464,33.551,5.672,-79.875,-30.599,185.084,-87.394,-164.452,10.368,-40.571,-213.133,87.454,-106.78
-135.406,21.957,-200.731,83.645,-163.602,88.548,42.004,8.487,-87.845,-62.41,198.081,-84.845,-177.153,25.27,-36.29,-220.552,100.31,-119.988
